osm_type,osm_id,lat,lon,name,amenity,shop,tourism,leisure,office,public_transport,railway,highway,service_category
node,5485576606,41.8423191,-87.6563235,Archer & Bonfield,,,,,,platform,,bus_stop,transit
node,5485576608,41.8544683,-87.6313007,Archer & Red Line Station,,,,,,platform,,bus_stop,transit
node,5485576610,41.8559076,-87.6287623,Archer & Dearborn,,,,,,platform,,bus_stop,transit
node,5485576611,41.8526069,-87.6351448,Archer & Cermak/Princeton,,,,,,platform,,bus_stop,transit
node,5485576612,41.843361,-87.6541982,Archer & Throop,,,,,,platform,,bus_stop,transit
node,5485576614,41.8442413,-87.6524129,Archer & Poplar,,,,,,platform,,bus_stop,transit
node,5485576616,41.8530604,-87.6346674,Archer & Cermak/Princeton,,,,,,platform,,bus_stop,transit
node,5485576617,41.8434181,-87.6545908,Archer & Throop,,,,,,platform,,bus_stop,transit
node,5485576618,41.8411603,-87.6591801,Archer & Arch,,,,,,platform,,bus_stop,transit
node,5485576619,41.8423621,-87.6567138,Archer & Bonfield,,,,,,platform,,bus_stop,transit
node,5485582524,41.8408126,-87.6594724,Archer & Arch,,,,,,platform,,bus_stop,transit
node,5485582525,41.8545296,-87.6316023,Archer & Wentworth (Red Line),,,,,,platform,,bus_stop,transit
node,5485582527,41.8444691,-87.6523941,Archer & Poplar,,,,,,platform,,bus_stop,transit
node,5563243637,41.8829378,-87.6307199,Michael J. Brennan,,,,,lawyer,,,,office
node,5571123422,41.871182,-87.6273227,Taco Madre,restaurant,,,,,,,,food_drink
node,5571138424,41.853545,-87.6345564,Chi Cafe,restaurant,,,,,,,,food_drink
node,5586698395,41.8926274,-87.6285066,Subway,fast_food,,,,,,,,food_drink
node,5586698397,41.8915072,-87.6269457,Starbucks,cafe,,,,,,,,food_drink
node,5586698398,41.891521,-87.6258475,Sugar Factory,,confectionery,,,,,,,retail
node,5586698400,41.8904253,-87.6251166,437 Rush,restaurant,,,,,,,,food_drink
node,5616052668,41.8836291,-87.643003,Hampton Inn Chicago West Loop Fulton Market Area,,,hotel,,,,,,tourism
node,5617538656,41.8827106,-87.6416211,BMW Technology,,,,,company,,,,office
node,5624356801,41.8811634,-87.6413723,Five Guys,fast_food,,,,,,,,food_drink
node,5624360081,41.8812924,-87.6413733,Naf Naf Grill,restaurant,,,,,,,,food_drink
node,5625466899,41.8830032,-87.6415303,Starbucks,cafe,,,,,,,,food_drink
node,5645346817,41.8823378,-87.628585,ChitownCabbie Taxi Service,,,,,company,,,,office
node,5661489621,41.8817974,-87.6547206,Chicago Waffles,restaurant,,,,,,,,food_drink
node,5678650366,41.8694791,-87.6571647,Taylor & Racine,,,,,,platform,,bus_stop,transit
node,5678650367,41.869379,-87.6638954,Taylor & Laflin,,,,,,platform,,bus_stop,transit
node,5678650369,41.8694568,-87.6590271,Taylor & Throop,,,,,,platform,,bus_stop,transit
node,5678650371,41.8694261,-87.65136,Taylor & Morgan,,,,,,platform,,bus_stop,transit
node,5678650372,41.8693477,-87.6569495,Taylor & Racine,,,,,,platform,,bus_stop,transit
node,5678650374,41.8695293,-87.6540074,Taylor & Aberdeen,,,,,,platform,,bus_stop,transit
node,5678650381,41.8815713,-87.6412867,Clinton & Madison (Metra),,,,,,platform,,bus_stop,transit
node,5678650383,41.8695091,-87.6472969,Taylor & Halsted,,,,,,platform,,bus_stop,transit
node,5678650389,41.8696692,-87.6489148,900 W Taylor,,,,,,platform,,bus_stop,transit
node,5678650390,41.8696953,-87.6474412,Taylor & Halsted,,,,,,platform,,bus_stop,transit
node,5678650392,41.869319,-87.6593544,Taylor & Throop,,,,,,platform,,bus_stop,transit
node,5678650393,41.8717497,-87.6409946,Clinton & Polk,,,,,,platform,,bus_stop,transit
node,5678650395,41.8694147,-87.6614708,Taylor & Loomis,,,,,,platform,,bus_stop,transit
node,5678650398,41.8718636,-87.6391922,Canal & Polk,,,,,,platform,,bus_stop,transit
node,5678650399,41.8696405,-87.6424833,Taylor & Jefferson,,,,,,platform,,bus_stop,transit
node,5678650400,41.8692751,-87.6618488,Taylor & Loomis,,,,,,platform,,bus_stop,transit
node,5678650406,41.8695687,-87.6515062,Taylor & Morgan,,,,,,platform,,bus_stop,transit
node,5678650408,41.8694837,-87.6483316,900 W Taylor,,,,,,platform,,bus_stop,transit
node,5678650410,41.8693949,-87.6544137,Taylor & Aberdeen,,,,,,platform,,bus_stop,transit
node,5678650412,41.8692354,-87.664282,Taylor & Laflin,,,,,,platform,,bus_stop,transit
node,5678650414,41.8698003,-87.6426983,Taylor & Jefferson,,,,,,platform,,bus_stop,transit
node,5678650416,41.8703098,-87.639152,Canal & Taylor,,,,,,platform,,bus_stop,transit
node,5678718660,41.8985756,-87.6203175,Dewitt & Chestnut,,,,,,platform,,bus_stop,transit
node,5678718661,41.8991307,-87.6218182,Mies Van Der Rohe & Delaware,,,,,,platform,,bus_stop,transit
node,5678727944,41.8984635,-87.6223523,Chestnut & Mies Van Der Rohe,,,,,,platform,,bus_stop,transit
node,5678727945,41.8933689,-87.6265425,Ontario & Wabash,,,,,,platform,,bus_stop,transit
node,5678727946,41.8924127,-87.6277491,Ohio & State,,,,,,platform,,bus_stop,transit
node,5678727947,41.8933487,-87.6284823,Ontario & State,,,,,,platform,,bus_stop,transit
node,5684198500,41.8830737,-87.6247787,Sonik Hearing Care Services,,hearing_aids,,,,,,,retail
node,5697610239,41.8614719,-87.6579477,Blue Island & 15th Street,,,,,,platform,,bus_stop,transit
node,5697610240,41.872146,-87.6567446,Racine & Lexington,,,,,,platform,,bus_stop,transit
node,5697610241,41.8571615,-87.6613992,Loomis & 18th Street,,,,,,platform,,bus_stop,transit
node,5697610242,41.8575298,-87.6612235,Loomis & Blue Island,,,,,,platform,,bus_stop,transit
node,5697610244,41.8595741,-87.6595739,Blue Island & 16th Street,,,,,,platform,,bus_stop,transit
node,5697610245,41.8740844,-87.6566833,Racine & Harrison (Blue Line),,,,,,platform,,bus_stop,transit
node,5697610247,41.8743102,-87.6494554,900 W Harrison,,,,,,platform,,bus_stop,transit
node,5697610248,41.8550545,-87.6611532,Loomis & Cullerton,,,,,,platform,,bus_stop,transit
node,5697610249,41.865358,-87.6567157,Racine & 13th Street,,,,,,platform,,bus_stop,transit
node,5697610250,41.8742542,-87.6474876,Harrison & Halsted,,,,,,platform,,bus_stop,transit
node,5697610251,41.8617068,-87.6580303,Blue Island & 15th Street,,,,,,platform,,bus_stop,transit
node,5697610253,41.8637207,-87.6564609,Racine & 14th Street,,,,,,platform,,bus_stop,transit
node,5697610256,41.874485,-87.6503001,900 W Harrison,,,,,,platform,,bus_stop,transit
node,5697610257,41.8594385,-87.6599568,Blue Island & 16th Street,,,,,,platform,,bus_stop,transit
node,5697610258,41.8651399,-87.656553,Racine & 13th Street,,,,,,platform,,bus_stop,transit
node,5697610260,41.8525972,-87.6612664,Loomis & Cermak,,,,,,platform,,bus_stop,transit
node,5697610261,41.8742577,-87.652001,Harrison & Morgan,,,,,,platform,,bus_stop,transit
node,5697610262,41.8710265,-87.6568942,Racine & Cabrini,,,,,,platform,,bus_stop,transit
node,5697610263,41.8666165,-87.6567691,Racine & Roosevelt,,,,,,platform,,bus_stop,transit
node,5697610265,41.8691491,-87.6568308,Racine & Taylor,,,,,,platform,,bus_stop,transit
node,5697610267,41.8552614,-87.6613294,Loomis & Cullerton,,,,,,platform,,bus_stop,transit
node,5697610269,41.8635698,-87.6566891,Racine & 14th Street,,,,,,platform,,bus_stop,transit
node,5697610270,41.8723451,-87.6569346,Racine & Lexington,,,,,,platform,,bus_stop,transit
node,5697610271,41.8673139,-87.6565886,Racine & Roosevelt,,,,,,platform,,bus_stop,transit
node,5697610272,41.852793,-87.6611001,Loomis & Cermak,,,,,,platform,,bus_stop,transit
node,5697610274,41.8522905,-87.6638209,Cermak & Laflin,,,,,,platform,,bus_stop,transit
node,5697610277,41.8524742,-87.6633355,Cermak & Laflin,,,,,,platform,,bus_stop,transit
node,5697610281,41.8744849,-87.6477397,Harrison & Halsted,,,,,,platform,,bus_stop,transit
node,5697610285,41.87395,-87.6569815,Racine & Harrison (Blue Line),,,,,,platform,,bus_stop,transit
node,5697610286,41.8692669,-87.6566543,Racine & Taylor,,,,,,platform,,bus_stop,transit
node,5697610287,41.8744818,-87.6515939,Harrison & Morgan,,,,,,platform,,bus_stop,transit
node,5699829867,41.8544381,-87.65616,Step Down Café,cafe,,,,,,,,food_drink
node,5735495543,41.882488,-87.6290535,Cheap Car Insurance Chicago IL,,,,,insurance,,,,office
node,5739887315,41.8604491,-87.6479165,Halsted Street,,,,,,stop_position,stop,,transit
node,5739887316,41.8603781,-87.6470525,Halsted Street,,,,,,stop_position,stop,,transit
node,5740564341,41.8462188,-87.6363546,Midwest Restaurant Equipment and Supply,,,,,company,,,,office
node,5745254805,41.846892,-87.6481686,Halsted,,,,,,station,station,,transit
node,5745254807,41.8393459,-87.6653266,Ashland,,,,,,station,station,,transit
node,5746145313,41.884409,-87.6236902,Millennium Station,,ticket,,,,station,station,,retail
node,5746145563,41.8769281,-87.6229217,Van Buren Street,,,,,,station,station,,transit
node,5746145580,41.8520821,-87.6165931,McCormick Place,,,,,,stop_position,stop,,transit
node,5746145581,41.8513333,-87.6163999,McCormick Place,,,,,,stop_position,stop,,transit
node,5753160862,41.8818695,-87.6266183,Midwest Diamond Buyers Chicago IL,,financial,,,,,,,retail
node,5754229839,41.8880324,-87.6260205,O'Brien's,restaurant,,,,,,,,food_drink
node,5756706724,41.9000893,-87.6265079,Sprinkles Cupcakes,,bakery,,,,,,,retail
node,5756706725,41.8960867,-87.6246669,Victoria's Secret,,clothes,,,,,,,retail
node,5756706726,41.8902649,-87.6245089,Ulta Beauty,,cosmetics,,,,,,,retail
node,5756706729,41.8931636,-87.6215926,Nando's,restaurant,,,,,,,,food_drink
node,5756730722,41.8855672,-87.624242,Nutella Cafe,cafe,,,,,,,,food_drink
node,5756730723,41.8852474,-87.6242204,Garrett Popcorn,cafe,,,,,,,,food_drink
node,5762557050,41.9025959,-87.6282128,Warby Parker,,optician,,,,,,,retail
node,5765326255,41.9083481,-87.6496628,Viva Prana,,wellness,,,,,,,retail
node,5776413244,41.8528695,-87.638861,Cermak & Canal,,,,,,platform,,bus_stop,transit
node,5776413248,41.8530079,-87.6309766,Cermak-Chinatown Red Line Station,,,,,,platform,,bus_stop,transit
node,5776413250,41.8527482,-87.6295065,Cermak & Clark,,,,,,platform,,bus_stop,transit
node,5776413466,41.8530228,-87.6298758,Cermak & Clark (Red Line),,,,,,platform,,bus_stop,transit
node,5776413469,41.8526515,-87.6517964,Cermak & Morgan,,,,,,platform,,bus_stop,transit
node,5776413472,41.8523388,-87.6607377,Cermak & Loomis,,,,,,platform,,bus_stop,transit
node,5776413478,41.8527914,-87.6420149,Cermak & Lumber,,,,,,platform,,bus_stop,transit
node,5776413486,41.8525553,-87.6447984,Cermak & Union,,,,,,platform,,bus_stop,transit
node,5776413489,41.8527093,-87.632218,Cermak & Wentworth (Red Line),,,,,,platform,,bus_stop,transit
node,5776413491,41.8526217,-87.6534617,Cermak & Carpenter,,,,,,platform,,bus_stop,transit
node,5776413492,41.852584,-87.6561173,Cermak & Racine,,,,,,platform,,bus_stop,transit
node,5776413493,41.8527605,-87.6445618,Cermak & Union,,,,,,platform,,bus_stop,transit
node,5776413497,41.8525519,-87.6467096,Cermak & Halsted,,,,,,platform,,bus_stop,transit
node,5776413498,41.8524995,-87.6615549,Cermak & Loomis,,,,,,platform,,bus_stop,transit
node,5776413500,41.8526248,-87.6421692,Cermak & Lumber,,,,,,platform,,bus_stop,transit
node,5776413504,41.8529599,-87.6342218,Cermak & Archer,,,,,,platform,,bus_stop,transit
node,5776413511,41.8524093,-87.6564206,Cermak & Racine,,,,,,platform,,bus_stop,transit
node,5776413526,41.8526973,-87.6485393,Cermak & Peoria,,,,,,platform,,bus_stop,transit
node,5776413527,41.8525607,-87.65852,Cermak & Throop,,,,,,platform,,bus_stop,transit
node,5776413528,41.8527193,-87.638725,Cermak & Canal,,,,,,platform,,bus_stop,transit
node,5776413534,41.8524929,-87.6496186,929 W Cermak,,,,,,platform,,bus_stop,transit
node,5776413539,41.852493,-87.651583,Cermak & Morgan,,,,,,platform,,bus_stop,transit
node,5776413548,41.8528033,-87.6353052,Cermak & Archer,,,,,,platform,,bus_stop,transit
node,5776413551,41.8523786,-87.6582854,Cermak & Throop,,,,,,platform,,bus_stop,transit
node,5776413552,41.8527315,-87.6469956,Cermak & Halsted,,,,,,platform,,bus_stop,transit
node,5791054158,41.8547478,-87.663475,Alulu Brewery & Pub,pub,,,,,,,,food_drink
node,5792369884,41.8533755,-87.6526694,Monochrome Brewing,pub,,,,,,,,food_drink
node,5792383125,41.8532798,-87.6483419,Moody Tongue Brewing Company,bar,,,,,,,,food_drink
node,5792384427,41.8499567,-87.6234629,Motor Row Brewing,bar,,,,,,,,food_drink
node,5794916616,41.8852805,-87.6382107,Porter Kitchen & Deck,bar,,,,,,,,food_drink
node,5794916617,41.8854389,-87.6372981,Beatnik On The River,restaurant,,,,,,,,food_drink
node,5794916618,41.8854228,-87.6371723,Good Funk,bar,,,,,,,,food_drink
node,5798411954,41.8905793,-87.627859,Subway,fast_food,,,,,,,,food_drink
node,5798412053,41.890672,-87.6278621,7-Eleven,,convenience,,,,,,,retail
node,5806991509,41.8817987,-87.625956,LaRon Jewelers,,jewelry,,,,,,,retail
node,5821530411,41.8780669,-87.63848,Jackson & Chicago River,,,,,,stop_position,,,transit
node,5821530412,41.8780519,-87.6399634,Jackson & Canal (Union Station),,,,,,stop_position,,,transit
node,5821552812,41.878105,-87.6354492,Jackson & Franklin,,,,,,stop_position,,,transit
node,5821561809,41.8781776,-87.629524,Jackson & Dearborn,,,,,,stop_position,,,transit
node,5821561810,41.8781346,-87.6329544,Jackson & Financial Place,,,,,,stop_position,,,transit
node,5821582011,41.8763619,-87.6243652,Michigan & Van Buren/Ida B Wells Drive,,,,,,stop_position,,,transit
node,5821584520,41.8746672,-87.6243339,Michigan & Harrison,,,,,,stop_position,,,transit
node,5821589403,41.8733474,-87.6242993,Michigan & Balbo,,,,,,stop_position,,,transit
node,5821593258,41.8720024,-87.6242708,Michigan & 8th Street,,,,,,stop_position,,,transit
node,5821594779,41.8702421,-87.6242304,Michigan & 9th Street,,,,,,stop_position,,,transit
node,5821596465,41.8688518,-87.6242123,Michigan & 11th Street,,,,,,stop_position,,,transit
node,5821599420,41.8667984,-87.624142,Michigan & Roosevelt,,,,,,stop_position,,,transit
node,5821606918,41.8637956,-87.6240769,Michigan & 14th Street,,,,,,stop_position,,,transit
node,5821606919,41.8654931,-87.6241091,Michigan & 13th Street,,,,,,stop_position,,,transit
node,5821612362,41.8539785,-87.6238397,Michigan & 21st Street,,,,,,stop_position,,,transit
node,5821614054,41.8524822,-87.6237969,Michigan & Cermak,,,,,,stop_position,,,transit
node,5821616472,41.8512295,-87.6237703,Michigan & 23rd Street,,,,,,stop_position,,,transit
node,5821630337,41.8471576,-87.6237164,Michigan & 25th Street,,,,,,stop_position,,,transit
node,5821630338,41.8494124,-87.6237229,Michigan & 24th Street,,,,,,stop_position,,,transit
node,5823152995,41.8453856,-87.6236388,Michigan & 26th Street,,,,,,stop_position,,,transit
node,5823171947,41.8431459,-87.6235829,Michigan & 28th Street,,,,,,stop_position,,,transit
node,5823198331,41.8417751,-87.6235541,Michigan & 29th Street,,,,,,stop_position,,,transit
node,5823241723,41.8361759,-87.6233755,Michigan & 32nd Street,,,,,,stop_position,,,transit
node,5823241724,41.8380798,-87.6234341,Michigan & 31st Street,,,,,,stop_position,,,transit
node,5823241725,41.8404468,-87.6235145,3000 S Michigan,,,,,,stop_position,,,transit
node,5823456856,41.8382367,-87.6219129,Indiana & 31st Street,,,,,,stop_position,,,transit
node,5823456857,41.8364049,-87.6218712,Indiana & 32rd Street,,,,,,stop_position,,,transit
node,5823494456,41.843584,-87.6233595,Michigan & 28th Street,,,,,,stop_position,,,transit
node,5823494458,41.8418565,-87.6233192,Michigan & 29th Street,,,,,,stop_position,,,transit
node,5823494459,41.840545,-87.6232818,3000 S Michigan,,,,,,stop_position,,,transit
node,5823515555,41.8514203,-87.6237744,Michigan & 23rd Street,,,,,,stop_position,,,transit
node,5823515556,41.8496107,-87.6237281,Michigan & 24th Street,,,,,,stop_position,,,transit
node,5823515558,41.8459083,-87.6234194,Michigan & 26th Street,,,,,,stop_position,,,transit
node,5823518300,41.8534052,-87.6238274,Michigan & Cermak,,,,,,stop_position,,,transit
node,5823525253,41.8546209,-87.6238534,Michigan & 21st Street,,,,,,stop_position,,,transit
node,5823579812,41.8704282,-87.6240685,Michigan & 9th Street,,,,,,stop_position,,,transit
node,5823579813,41.8691978,-87.6240396,Michigan & 11th Street,,,,,,stop_position,,,transit
node,5823579816,41.8605951,-87.6240007,Michigan & 16th Street,,,,,,stop_position,,,transit
node,5823579817,41.8581674,-87.6239291,Michigan & 18th Street,,,,,,stop_position,,,transit
node,5823579818,41.8557232,-87.6238785,Michigan & Cullerton,,,,,,stop_position,,,transit
node,5823591006,41.8717268,-87.624098,Michigan & 8th Street,,,,,,stop_position,,,transit
node,5823606025,41.8795328,-87.6258736,Adams & Wabash (CTA),,,,,,stop_position,,,transit
node,5823606026,41.8765878,-87.6241893,Michigan & Van Buren,,,,,,stop_position,,,transit
node,5823606027,41.8755363,-87.624194,Michigan & Ida B Wells Drive,,,,,,stop_position,,,transit
node,5823702638,41.8793287,-87.6393761,Adams & Canal (Union Station),,,,,,stop_position,,,transit
node,5823702639,41.8793611,-87.636449,Adams & South Wacker,,,,,,stop_position,,,transit
node,5823702640,41.8793841,-87.6341783,Adams & Wells (CTA),,,,,,stop_position,,,transit
node,5825114811,41.8861341,-87.6209122,Toro,bar,,,,,,,,food_drink
node,5825209939,41.8918693,-87.6155524,Grand & Peshtigo,,,,,,stop_position,,,transit
node,5825222415,41.8918077,-87.6199626,Grand & Fairbanks/Columbus,,,,,,stop_position,,,transit
node,5825222417,41.8918283,-87.6181064,Grand & McClurg,,,,,,stop_position,,,transit
node,5825244580,41.8933649,-87.6225809,Ontario & St. Clair,,,,,,stop_position,,,transit
node,5825244581,41.8933976,-87.6206697,Ontario & Fairbanks,,,,,,stop_position,,,transit
node,5825254141,41.8927264,-87.6243011,Michigan & Ohio,,,,,,stop_position,,,transit
node,5825269298,41.8912572,-87.6242596,Michigan & Illinois,,,,,,stop_position,,,transit
node,5825296430,41.8883405,-87.6250278,Wacker (Upper) & Michigan,,,,,,stop_position,,,transit
node,5826747185,41.8809291,-87.6277607,State & Monroe,,,,,,stop_position,,,transit
node,5826747186,41.883376,-87.6278714,State & Washington,,,,,,stop_position,,,transit
node,5826774215,41.8731027,-87.627323,Balbo & State,,,,,,stop_position,,,transit
node,5826774216,41.8731057,-87.6271719,Balbo & State,,,,,,stop_position,,,transit
node,5826774218,41.8748287,-87.6276081,State & Harrison/Ida B Wells Drive,,,,,,stop_position,,,transit
node,5826774219,41.8770844,-87.6276689,State & Van Buren,,,,,,stop_position,,,transit
node,5826774220,41.8784415,-87.6276997,State & Jackson,,,,,,stop_position,,,transit
node,5826802990,41.8692547,-87.6205199,1100 S Columbus (Pedestrian Underpass),,,,,,stop_position,,,transit
node,5826802991,41.8693911,-87.6205218,1100 S Columbus (Pedestrian Underpass),,,,,,stop_position,,,transit
node,5826802992,41.8732128,-87.6208681,Balbo & Columbus,,,,,,stop_position,,,transit
node,5826802993,41.8732085,-87.6211047,Balbo & Columbus,,,,,,stop_position,,,transit
node,5826802994,41.8731634,-87.6235509,Balbo & Michigan,,,,,,stop_position,,,transit
node,5826802995,41.8731586,-87.6238117,Balbo & Michigan,,,,,,stop_position,,,transit
node,5827455246,41.8768,-87.6275827,State & Van Buren,,,,,,stop_position,,,transit
node,5827460228,41.8793526,-87.6277201,State & Adams,,,,,,stop_position,,,transit
node,5827462039,41.8818831,-87.6277857,State & Madison,,,,,,stop_position,,,transit
node,5827471184,41.8865455,-87.6278856,State & Wacker,,,,,,stop_position,,,transit
node,5827471486,41.8855996,-87.6279318,State & Lake (CTA),,,,,,stop_position,,,transit
node,5827471487,41.8843646,-87.6278985,State & Randolph,,,,,,stop_position,,,transit
node,5827486053,41.8900748,-87.624038,Michigan & Hubbard (Tribune Building),,,,,,stop_position,,,transit
node,5827486055,41.8878559,-87.6244829,Michigan & Wacker,,,,,,stop_position,,,transit
node,5827511994,41.8910628,-87.6179186,Illinois & McClurg,,,,,,stop_position,,,transit
node,5827511995,41.8922328,-87.6202501,Fairbanks & Ohio,,,,,,stop_position,,,transit
node,5827511996,41.8925636,-87.6228649,Ohio & St. Clair,,,,,,stop_position,,,transit
node,5827512000,41.8917476,-87.6241025,Michigan & Grand,,,,,,stop_position,,,transit
node,5830507831,41.896675,-87.6223899,Chicago & Mies Van Der Rohe,,,,,,platform,,bus_stop,transit
node,5830507832,41.8967655,-87.621674,Chicago & Mies Van Der Rohe,,,,,,stop_position,,,transit
node,5830507834,41.8967772,-87.6206332,Chicago & Fairbanks,,,,,,stop_position,,,transit
node,5830507835,41.8956775,-87.6203501,Fairbanks & Superior,,,,,,stop_position,,,transit
node,5830507836,41.8951293,-87.6203315,Fairbanks & Huron,,,,,,stop_position,,,transit
node,5830507837,41.8940386,-87.6202999,Fairbanks & Erie,,,,,,stop_position,,,transit
node,5830533822,41.895891,-87.6243798,Michigan & Superior,,,,,,stop_position,,,transit
node,5830563739,41.8943016,-87.6243406,Michigan & Erie,,,,,,stop_position,,,transit
node,5830563740,41.8948011,-87.6241801,Michigan & Huron,,,,,,stop_position,,,transit
node,5830577766,41.8932028,-87.624138,Michigan & Ontario,,,,,,stop_position,,,transit
node,5830589330,41.8871384,-87.6246456,Michigan & South Water,,,,,,stop_position,,,transit
node,5830612436,41.8851126,-87.6245902,Michigan & Lake/Randolph,,,,,,stop_position,,,transit
node,5830612437,41.8850973,-87.624412,Michigan & Randolph,,,,,,stop_position,,,transit
node,5830612438,41.886549,-87.6244524,Michigan & South Water,,,,,,stop_position,,,transit
node,5830660265,41.8834595,-87.6245396,Michigan & Washington,,,,,,stop_position,,,transit
node,5832931863,41.8803249,-87.624541,Michigan & Monroe,,,,,,platform,,bus_stop,transit
node,5832931864,41.8803315,-87.6244684,Michigan & Monroe,,,,,,stop_position,,,transit
node,5832931865,41.8804062,-87.6242776,Michigan & Monroe,,,,,,stop_position,,,transit
node,5832936743,41.8780907,-87.6241923,Michigan & Jackson,,,,,,stop_position,,,transit
node,5832936744,41.8785175,-87.624418,Michigan & Jackson,,,,,,stop_position,,,transit
node,5833349822,41.8510257,-87.6190465,McCormick Place,,,,,,stop_position,,,transit
node,5833436663,41.8472495,-87.6177,King Drive & 25th Street,,,,,,stop_position,,,transit
node,5833498690,41.8385636,-87.617486,King Drive & 31st Street,,,,,,stop_position,,,transit
node,5833498695,41.8400922,-87.6175243,3000 S King Drive,,,,,,stop_position,,,transit
node,5833498699,41.8419117,-87.6175724,King Drive & 29th Street,,,,,,stop_position,,,transit
node,5833498701,41.8434833,-87.6176128,2800 S King Drive,,,,,,stop_position,,,transit
node,5833498704,41.8455588,-87.6176527,King Drive & 26th Street,,,,,,stop_position,,,transit
node,5833537786,41.8361899,-87.617438,King Drive & 32nd Street,,,,,,stop_position,,,transit
node,5838821212,41.8823313,-87.6259801,Jewels of Chicago,,watches,,,,,,,retail
node,5840299371,41.8383025,-87.6171133,King Drive & 31st Street,,,,,,stop_position,,,transit
node,5840299372,41.8368439,-87.617079,King Drive & 32nd Street,,,,,,stop_position,,,transit
node,5840375493,41.8454655,-87.6172981,King Drive & 26th Street,,,,,,stop_position,,,transit
node,5840375496,41.8434166,-87.6172523,2800 S King Drive,,,,,,stop_position,,,transit
node,5840375500,41.8422707,-87.6172162,King Drive & 29th Street,,,,,,stop_position,,,transit
node,5840375501,41.8397362,-87.6171482,King Drive & 30th Street,,,,,,stop_position,,,transit
node,5840492338,41.8529717,-87.6210331,Cermak & Prairie,,,,,,stop_position,,,transit
node,5840492345,41.8513014,-87.6189303,McCormick Place,,,,,,stop_position,,,transit
node,5840492370,41.848213,-87.6174215,King Drive & 25th Street,,,,,,stop_position,,,transit
node,5840526764,41.8824497,-87.624209,Michigan & Madison,,,,,,stop_position,,,transit
node,5840602960,41.847497,-87.622108,25th Street & Michigan,,,,,,stop_position,,,transit
node,5844628342,41.8843672,-87.6238561,Randolph & Michigan,,,,,,stop_position,,,transit
node,5844798441,41.8848783,-87.6206004,Columbus & Randolph,,,,,,stop_position,,,transit
node,5848713224,41.8580162,-87.6568635,18th Street & Racine,,,,,,platform,,bus_stop,transit
node,5848713225,41.8579933,-87.6500445,18th Street & Sangamon,,,,,,platform,,bus_stop,transit
node,5848713234,41.8579552,-87.6608639,18th Street & Blue Island,,,,,,platform,,bus_stop,transit
node,5848713237,41.8579073,-87.663601,18th Street & Laflin,,,,,,platform,,bus_stop,transit
node,5848713238,41.8578458,-87.6590444,18th Street & Throop,,,,,,platform,,bus_stop,transit
node,5848713249,41.857811,-87.6614808,18th Street & Blue Island,,,,,,platform,,bus_stop,transit
node,5848713262,41.8579002,-87.6561812,18th Street & Racine,,,,,,platform,,bus_stop,transit
node,5848713264,41.858128,-87.6496844,18th Street & Sangamon,,,,,,platform,,bus_stop,transit
node,5848713267,41.8579897,-87.6587418,18th Street & Throop,,,,,,platform,,bus_stop,transit
node,5848713269,41.8580747,-87.6531961,18th Street & Carpenter,,,,,,platform,,bus_stop,transit
node,5848713277,41.857923,-87.6533802,18th Street & Carpenter,,,,,,platform,,bus_stop,transit
node,5848713499,41.8577714,-87.6639249,18th Street & Laflin,,,,,,platform,,bus_stop,transit
node,5849447240,41.8580165,-87.6484361,18th Street & Peoria,,,,,,platform,,bus_stop,transit
node,5849447241,41.8581423,-87.6486414,18th Street & Peoria,,,,,,platform,,bus_stop,transit
node,5849447242,41.8581574,-87.647067,18th Street & Halsted,,,,,,platform,,bus_stop,transit
node,5855320076,41.8830045,-87.644531,Omakase Yume,restaurant,,,,,,,,food_drink
node,5860555085,41.8832513,-87.6271439,Washington & State,,,,,,stop_position,,,transit
node,5860555086,41.883253,-87.6257014,Washington & Wabash (CTA),,,,,,stop_position,,,transit
node,5867916901,41.8882826,-87.6229011,Wacker (Upper) & Stetson,,,,,,stop_position,,,transit
node,5867916902,41.8845125,-87.6221143,Randolph & Stetson,,,,,,stop_position,,,transit
node,5867916903,41.8847522,-87.6207523,Columbus & Randolph,,,,,,stop_position,,,transit
node,5867916906,41.8880604,-87.6212995,Wacker (Upper) & Columbus,,,,,,stop_position,,,transit
node,5867916907,41.8878556,-87.6210125,Wacker (Upper) & Columbus,,,,,,stop_position,,,transit
node,5869436796,41.8754539,-87.6410151,Clinton Blue Line Station,,,,,,stop_position,,,transit
node,5869436797,41.878194,-87.6411112,Clinton & Jackson (Union Station),,,,,,stop_position,,,transit
node,5869436798,41.8758109,-87.6239733,Ida B Wells Drive & Michigan,,,,,,stop_position,,,transit
node,5869436799,41.8758638,-87.6239888,Ida B Wells Drive & Michigan,,,,,,platform,,bus_stop,transit
node,5869436800,41.8748275,-87.6237396,Congress Plaza & Michigan,,,,,,stop_position,,,transit
node,5870372586,41.874376,-87.6422488,Harrison & Jefferson,,,,,,stop_position,,,transit
node,5870372587,41.874379,-87.6419696,Harrison & Jefferson,,,,,,stop_position,,,transit
node,5870372588,41.874894,-87.6396141,Canal & Harrison,,,,,,stop_position,,,transit
node,5870395112,41.8744358,-87.6502963,900 W Harrison,,,,,,stop_position,,,transit
node,5870395113,41.8743776,-87.649456,900 W Harrison,,,,,,stop_position,,,transit
node,5870395114,41.8744142,-87.6477496,Harrison & Halsted,,,,,,stop_position,,,transit
