end_station_name,return_count_weekday,return_count_weekend,return_share_weekday,return_share_weekend,end_lat,end_lng,total_return_count,weekend_minus_weekday_share,weekday_minus_weekend_share,weekend_weekday_share_ratio,orientation
Larrabee St & Menomonee St,3894.0,1372.0,0.0012551957334949,0.0011365104820726,41.91468,-87.64332,5266.0,-0.0001186852514223,0.0001186852514223,0.905444900982298,weekday_oriented
Larrabee St & North Ave,3778.0,1456.0,0.0012178041810847,0.0012060927564852,41.91021,-87.6435,5234.0,-1.1711424599475991e-05,1.1711424599475991e-05,0.9903831706570304,weekday_oriented
Larrabee St & Oak St,5210.0,1642.0,0.0016793964487695,0.0013601677926845,41.90026748327433,-87.64269324050811,6852.0,-0.0003192286560849,0.0003192286560849,0.8099147665617499,weekday_oriented
Larrabee St & Webster Ave,9969.0,5387.0,0.0032134171204958,0.0044623775269134,41.921822,-87.64414,15356.0,0.0012489604064175,-0.0012489604064175,1.388670368929395,weekend_oriented
Latrobe Ave & Chicago Ave,50.0,28.0,1.6117048452682762e-05,2.319409147086988e-05,41.894745,-87.756895,78.0,7.0770430181871165e-06,-7.0770430181871165e-06,1.4390756758774466,weekend_oriented
Lavergne Ave & Diversey Ave,94.0,76.0,3.0300051091043595e-05,6.295539113521824e-05,41.93128,-87.75141,170.0,3.2655340044174654e-05,-3.2655340044174654e-05,2.077696610129374,weekend_oriented
Lavergne Ave & Division St,91.0,29.0,2.9333028183882628e-05,2.40224518805438e-05,41.9021077,-87.7508698,120.0,-5.3105763033388265e-06,5.3105763033388265e-06,0.8189619144684437,weekday_oriented
Lavergne Ave & Fullerton Ave,226.0,81.0,7.28490590061261e-05,6.709719318358786e-05,41.924034,-87.751191,307.0,-5.751865822538238e-06,5.751865822538238e-06,0.9210451453161548,weekday_oriented
Lavergne Ave & Lawrence Ave,217.0,78.0,6.994799028464319e-05,6.461211195456608e-05,41.96775000000001,-87.75259000000001,295.0,-5.335878330077102e-06,5.335878330077102e-06,0.9237175789333938,weekday_oriented
Lawler Ave & 50th St,103.0,46.0,3.3201119812526494e-05,3.810457884500052e-05,41.80217,-87.74893999999999,149.0,4.903459032474023e-06,-4.903459032474023e-06,1.1476851195092683,weekend_oriented
Lawler Ave & North Ave,104.0,20.0,3.3523460781580146e-05,1.6567208193478485e-05,41.90917540000001,-87.7522545,124.0,-1.695625258810166e-05,1.695625258810166e-05,0.4942125184779051,weekday_oriented
Lawndale Ave & 111th St,44.0,40.0,1.4183002638360833e-05,3.313441638695697e-05,41.69131919221066,-87.71288573741913,84.0,1.8951413748596137e-05,-1.8951413748596137e-05,2.336111831884589,weekend_oriented
Lawndale Ave & 16th St,39.0,22.0,1.2571297793092555e-05,1.822392901282633e-05,41.8591606,-87.7176965,61.0,5.652631219733776e-06,-5.652631219733776e-06,1.4496100325303645,weekend_oriented
Lawndale Ave & 30th St,108.0,63.0,3.481282465779477e-05,5.218670580945722e-05,41.8389124,-87.7168955,171.0,1.7373881151662457e-05,-1.7373881151662457e-05,1.4990512051588814,weekend_oriented
Lawndale Ave & 59th St,74.0,28.0,2.385323170997049e-05,2.319409147086988e-05,41.78638,-87.71570000000001,102.0,-6.591402391006107e-07,6.591402391006107e-07,0.9723679954519304,weekday_oriented
Le Mai Ave & Devon Ave,52.0,19.0,1.6761730390790073e-05,1.573884778380456e-05,41.99722,-87.75687,71.0,-1.0228826069855116e-06,1.0228826069855116e-06,0.9389787592391564,weekday_oriented
Leamington Ave & Hirsch St,77.0,16.0,2.4820254617131452e-05,1.3253766554782788e-05,41.9058405,-87.7548602,93.0,-1.1566488062348668e-05,1.1566488062348668e-05,0.5340087259583745,weekday_oriented
Leavitt St & Addison St,1751.0,859.0,0.0005644190368129,0.0007115615919099,41.946655,-87.683359,2610.0,0.0001471425550969,-0.0001471425550969,1.2606969021294927,weekend_oriented
Leavitt St & Archer Ave,716.0,227.0,0.0002307961338424,0.0001880378129959,41.82879201994,-87.6806044594,943.0,-4.275832084643639e-05,4.275832084643639e-05,0.8147363438419875,weekday_oriented
Leavitt St & Armitage Ave,3513.0,1631.0,0.0011323838242854,0.0013510558281781,41.917805,-87.68243699999998,5144.0,0.0002186720038926,-0.0002186720038926,1.1931075012689758,weekend_oriented
Leavitt St & Augusta Blvd,646.0,211.0,0.0002082322660086,0.0001747840464411,41.89962,-87.68194,857.0,-3.34482195674633e-05,3.34482195674633e-05,0.8393713924360575,weekday_oriented
Leavitt St & Belmont Ave,3025.0,1268.0,0.0009750814313873,0.0010503609994665,41.939354,-87.683282,4293.0,7.527956807922877e-05,-7.527956807922877e-05,1.077203286261782,weekend_oriented
Leavitt St & Chicago Ave,3607.0,1395.0,0.0011626838753765,0.0011555627714951,41.895501,-87.682017,5002.0,-7.121103881410325e-06,7.121103881410325e-06,0.9938752932697228,weekday_oriented
Leavitt St & Division St,2871.0,938.0,0.000925440922153,0.0007770020642741,41.90299699999999,-87.683825,3809.0,-0.0001484388578789,0.0001484388578789,0.8396021896938062,weekday_oriented
Leavitt St & Hirsch St,454.0,222.0,0.0001463427999503,0.0001838960109476,41.90689,-87.68233,676.0,3.755321099725169e-05,-3.755321099725169e-05,1.2566095113697329,weekend_oriented
Leavitt St & Lawrence Ave,2439.0,1061.0,0.0007861896235218,0.000878890394664,41.968885,-87.684001,3500.0,9.270077114216838e-05,-9.270077114216838e-05,1.1179113161219103,weekend_oriented
Leavitt St & North Ave,3718.0,1581.0,0.0011984637229414,0.0013096378076944,41.91026962479713,-87.68234483279865,5299.0,0.0001111740847529,-0.0001111740847529,1.0927637523448503,weekend_oriented
Leavitt St/North Ave,1395.0,527.0,0.0004496656518298,0.0004365459358981,41.910077,-87.68230600000001,1922.0,-1.3119715931691014e-05,1.3119715931691014e-05,0.9708234624953788,weekday_oriented
Leclaire Ave & Belmont Ave,170.0,63.0,5.47979647391214e-05,5.218670580945722e-05,41.939041,-87.754197,233.0,-2.611258929664174e-06,2.611258929664174e-06,0.9523483893884592,weekday_oriented
Lexington St & California Ave,139.0,58.0,4.480539469845808e-05,4.80449037610876e-05,41.8719938,-87.6958108,197.0,3.239509062629521e-06,-3.239509062629521e-06,1.0723001501109617,weekend_oriented
Lincoln Ave & Addison St,2732.0,1196.0,0.0008806355274545,0.00099071904997,41.946176,-87.673308,3928.0,0.0001100835225154,-0.0001100835225154,1.1250044928679204,weekend_oriented
Lincoln Ave & Balmoral Ave,557.0,185.0,0.0001795439197628,0.0001532466757896,41.979461,-87.693013,742.0,-2.629724397321001e-05,2.629724397321001e-05,0.8535339011098773,weekday_oriented
Lincoln Ave & Belle Plaine Ave,3354.0,1437.0,0.0010811316102059,0.0011903539087014,41.95600355078549,-87.68016144633293,4791.0,0.0001092222984954,-0.0001092222984954,1.1010258107695616,weekend_oriented
Lincoln Ave & Byron St,2995.0,1390.0,0.0009654112023156,0.0011514209694467,41.952372,-87.677296,4385.0,0.000186009767131,-0.000186009767131,1.192673934185711,weekend_oriented
Lincoln Ave & Dickens Ave,1377.0,712.0,0.0004438635143868,0.0005897926116878,41.92012,-87.6416,2089.0,0.0001459290973009,-0.0001459290973009,1.3287694613355718,weekend_oriented
Lincoln Ave & Diversey Pkwy,6794.0,3293.0,0.0021899845437505,0.0027277908290562,41.93222500062526,-87.65861701501092,10087.0,0.0005378062853056,-0.0005378062853056,1.2455752673073175,weekend_oriented
Lincoln Ave & Fullerton Ave,11652.0,4908.0,0.0037559169714131,0.0040655928906796,41.924161029067626,-87.64638036489487,16560.0,0.0003096759192664,-0.0003096759192664,1.0824501284701675,weekend_oriented
Lincoln Ave & Melrose St,7016.0,2783.0,0.0022615442388804,0.0023053270201225,41.9406,-87.669435,9799.0,4.37827812420858e-05,-4.37827812420858e-05,1.0193596751855205,weekend_oriented
Lincoln Ave & Montana St,1040.0,567.0,0.0003352346078158,0.0004696803522851,41.926570000000005,-87.65059999999998,1607.0,0.0001344457444693,-0.0001344457444693,1.401048520308696,weekend_oriented
Lincoln Ave & Peterson Ave,470.0,215.0,0.0001515002554552,0.0001780974880798,41.990267,-87.70857,685.0,2.659723262467571e-05,-2.659723262467571e-05,1.175557836433491,weekend_oriented
Lincoln Ave & Roscoe St*,6193.0,2205.0,0.0019962576213492,0.001826534703331,41.9433502470174,-87.67066776752472,8398.0,-0.0001697229180182,0.0001697229180182,0.9149794940379182,weekday_oriented
Lincoln Ave & Sunnyside Ave,3873.0,1815.0,0.0012484265731448,0.0015034741435581,41.963004,-87.684781,5688.0,0.0002550475704133,-0.0002550475704133,1.204295047546008,weekend_oriented
Lincoln Ave & Waveland Ave,3124.0,1410.0,0.0010069931873236,0.0011679881776402,41.948797,-87.675278,4534.0,0.0001609949903166,-0.0001609949903166,1.1598767821535347,weekend_oriented
Lincoln Ave & Winona St,1611.0,659.0,0.0005192913011454,0.0005458895099751,41.97491129677,-87.6925025594,2270.0,2.6598208829677477e-05,-2.6598208829677477e-05,1.0512201100825258,weekend_oriented
Lincoln Park Conservatory,7981.0,4903.0,0.0025726032740172,0.0040614510886312,41.92393131136619,-87.63582453131676,12884.0,0.001488847814614,-0.001488847814614,1.5787317659583664,weekend_oriented
Lincolnwood Dr & Central St,404.0,140.0,0.0001302257514976,0.0001159704573543,42.064854,-87.715297,544.0,-1.4255294143327335e-05,1.4255294143327335e-05,0.8905348249926849,weekday_oriented
Linder Ave & Montrose Ave,242.0,80.0,7.800651451098457e-05,6.626883277391394e-05,41.96081,-87.76488,322.0,-1.1737681737070633e-05,1.1737681737070633e-05,0.8495313969346145,weekday_oriented
Lock St & 31st St,244.0,120.0,7.865119644909189e-05,9.94032491608709e-05,41.83796199975824,-87.65904880162913,364.0,2.0752052711779014e-05,-2.0752052711779014e-05,1.26384581294193,weekend_oriented
Lockwood Ave & Grand Ave,263.0,63.0,8.477567486111133e-05,5.218670580945722e-05,41.9175941,-87.7584143,326.0,-3.2588969051654106e-05,3.2588969051654106e-05,0.6155903837341551,weekday_oriented
Lockwood Ave & Wrightwood Ave,319.0,150.0,0.0001028267691281,0.000124254061451,41.927766,-87.758544,469.0,2.1427292322972587e-05,-2.1427292322972587e-05,1.20838040642772,weekend_oriented
Logan Blvd & Elston Ave,3426.0,1307.0,0.0011043401599778,0.0010826670554438,41.929465,-87.684158,4733.0,-2.1673104534004117e-05,2.1673104534004117e-05,0.9803746293994516,weekday_oriented
Long & Irving Park,235.0,62.0,7.575012772760899e-05,5.13583453997833e-05,41.953038,-87.7621632,297.0,-2.4391782327825688e-05,2.4391782327825688e-05,0.6780010666569176,weekday_oriented
Long Ave & Belden Ave,43.0,7.0,1.3860661669307176e-05,5.79852286771747e-06,41.9227049,-87.760954,50.0,-8.062138801589707e-06,8.062138801589707e-06,0.418385833248182,weekday_oriented
Long Ave & Belmont Ave,143.0,68.0,4.6094758574672704e-05,5.632850785782685e-05,41.93833,-87.76166,211.0,1.023374928315414e-05,-1.023374928315414e-05,1.222010649126774,weekend_oriented
Long Ave & Diversey Ave,157.0,54.0,5.0607532141423874e-05,4.473146212239191e-05,41.93104,-87.76124,211.0,-5.876070019031964e-06,5.876070019031964e-06,0.8838917121205674,weekday_oriented
Long Ave & North Ave,130.0,52.0,4.190432597697519e-05,4.3074741303044057e-05,41.9092147,-87.7609189,182.0,1.1704153260688694e-06,-1.1704153260688694e-06,1.027929989775332,weekend_oriented
Loomis Blvd & 84th St,57.0,17.0,1.837343523605835e-05,1.4082126964456713e-05,41.74148652861805,-87.65841007232666,74.0,-4.291308271601639e-06,4.291308271601639e-06,0.7664522355941428,weekday_oriented
Loomis St & Archer Ave,619.0,299.0,0.0001995290598442,0.0002476797624925,41.84163253965,-87.6574349533,918.0,4.815070264829071e-05,-4.815070264829071e-05,1.241320544312398,weekend_oriented
Loomis St & Jackson Blvd,3868.0,1118.0,0.0012468148682995,0.0009261069380154,41.877945,-87.662007,4986.0,-0.000320707930284,0.000320707930284,0.7427784338985943,weekday_oriented
Loomis St & Lexington St,9240.0,3030.0,0.0029784305540557,0.0025099320413119,41.87222873224032,-87.66136385500431,12270.0,-0.0004684985127437,0.0004684985127437,0.8427029447408912,weekday_oriented
Loomis St & Lexington St*,147.0,35.0,4.7384122450887326e-05,2.899261433858735e-05,41.87222873224032,-87.66136385500431,182.0,-1.8391508112299977e-05,1.8391508112299977e-05,0.6118716769939341,weekday_oriented
Lowell Ave & Armitage Ave,346.0,136.0,0.0001115299752925,0.0001126570157156,41.9170767,-87.7353543,482.0,1.1270404230889666e-06,-1.1270404230889666e-06,1.0101051785849855,weekend_oriented
Lynch Ave & Elston Ave,138.0,46.0,4.448305372940442e-05,3.810457884500052e-05,41.98096,-87.76149,184.0,-6.378474884403908e-06,6.378474884403908e-06,0.8566121036719352,weekday_oriented
MLK Jr Dr & 29th St,4123.0,1512.0,0.0013290118154082,0.0012524809394269,41.842052,-87.617,5635.0,-7.653087598124739e-05,7.653087598124739e-05,0.9424152460428004,weekday_oriented
MLK Jr Dr & 47th St,431.0,161.0,0.0001389289576621,0.0001333660259575,41.809851,-87.616279,592.0,-5.562931704623634e-06,5.562931704623634e-06,0.959958731736228,weekday_oriented
MLK Jr Dr & 56th St,129.0,63.0,4.158198500792153e-05,5.218670580945722e-05,41.79342945658,-87.6158532619,192.0,1.0604720801535696e-05,-1.0604720801535696e-05,1.2550254821657345,weekend_oriented
MLK Jr Dr & 63rd St,130.0,56.0,4.190432597697519e-05,4.638818294173976e-05,41.78008063659,-87.6159428567,186.0,4.48385696476457e-06,-4.48385696476457e-06,1.1069996918107312,weekend_oriented
MLK Jr Dr & 83rd St,91.0,42.0,2.9333028183882628e-05,3.4791137206304816e-05,41.743116,-87.6148,133.0,5.458109022422188e-06,-5.458109022422188e-06,1.1860674909087705,weekend_oriented
MLK Jr Dr & Pershing Rd,799.0,366.0,0.0002575504342738,0.0003031799099406,41.8246,-87.61678,1165.0,4.562947566678568e-05,-4.562947566678568e-05,1.1771664591790432,weekend_oriented
Major Ave & Addison St,74.0,41.0,2.385323170997049e-05,3.396277679663089e-05,41.945975255652165,-87.77106542956521,115.0,1.01095450866604e-05,-1.01095450866604e-05,1.4238051013160429,weekend_oriented
Malcolm X College,1585.0,296.0,0.00051091043595,0.0002451946812634,41.877618,-87.673895,1881.0,-0.0002657157546865,0.0002657157546865,0.479918169785216,weekday_oriented
Malden St & Wilson Ave,377.0,164.0,0.0001215225453332,0.0001358511071865,41.96526,-87.66275,541.0,1.4328561853295526e-05,-1.4328561853295526e-05,1.1179077010467835,weekend_oriented
Mango Ave & North Ave,79.0,53.0,2.5464936555238766e-05,4.390310171271798e-05,41.90958,-87.7691175,132.0,1.8438165157479217e-05,-1.8438165157479217e-05,1.724032478345517,weekend_oriented
Manor Ave & Leland Ave,1061.0,413.0,0.0003420037681659,0.0003421128491953,41.965875,-87.700825,1474.0,1.0908102940246182e-07,-1.0908102940246182e-07,1.0003189459316235,weekend_oriented
Maplewood Ave & 59th St,48.0,22.0,1.5472366514575454e-05,1.822392901282633e-05,41.7863375,-87.6874351,70.0,2.751562498250877e-06,-2.751562498250877e-06,1.177825717219261,weekend_oriented
Maplewood Ave & Peterson Ave,622.0,186.0,0.0002004960827513,0.0001540750361993,41.99023602866999,-87.6933696402,808.0,-4.642104655202368e-05,4.642104655202368e-05,0.7684702145537544,weekday_oriented
Marine Dr & Ainslie St,4051.0,2582.0,0.0013058032656363,0.002138826577778,41.9716,-87.650154,6633.0,0.0008330233121417,-0.0008330233121417,1.6379388810893167,weekend_oriented
Marmora Ave & Belmont Ave,36.0,14.0,1.1604274885931587e-05,1.159704573543494e-05,41.9382897,-87.7737692,50.0,-7.229150496649913e-09,7.229150496649913e-09,0.9993770806320657,weekday_oriented
Marmora Ave & Irving Park Rd,145.0,75.0,4.6739440512780015e-05,6.212703072554431e-05,41.9531072,-87.7747326,220.0,1.5387590212764296e-05,-1.5387590212764296e-05,1.329213632647663,weekend_oriented
Marshfield Ave & 44th St,181.0,76.0,5.834371539871161e-05,6.295539113521824e-05,41.81388181322957,-87.6664333618677,257.0,4.61167573650664e-06,-4.61167573650664e-06,1.079041875600759,weekend_oriented
Marshfield Ave & Diversey Pkwy,171.0,62.0,5.512030570817505e-05,5.13583453997833e-05,41.93204,-87.6697,233.0,-3.761960308391746e-06,3.761960308391746e-06,0.9317512482685292,weekday_oriented
Marshfield Ave & Wabansia Ave,114.0,50.0,3.67468704721167e-05,4.141802048369621e-05,41.91218,-87.66888,164.0,4.67115001157951e-06,-4.67115001157951e-06,1.1271134885251066,weekend_oriented
Martin Luther King Dr & 87th St,44.0,19.0,1.4183002638360833e-05,1.573884778380456e-05,41.73677,-87.61438999999999,63.0,1.5558451454437302e-06,-1.5558451454437302e-06,1.109690133674674,weekend_oriented
Mason Ave & Belmont Ave,34.0,16.0,1.0959592947824278e-05,1.3253766554782788e-05,41.938368200000006,-87.77250290000002,50.0,2.294173606958509e-06,-2.294173606958509e-06,1.2093110854384854,weekend_oriented
Mason Ave & Grand Ave,125.0,37.0,4.0292621131706907e-05,3.06493351579352e-05,41.9204347,-87.7743901,162.0,-9.643285973771713e-06,9.643285973771713e-06,0.7606746253395568,weekday_oriented
Mason Ave & Montrose Ave,189.0,63.0,6.092244315114085e-05,5.218670580945722e-05,41.96056,-87.77588,252.0,-8.735737341683624e-06,8.735737341683624e-06,0.8566112338724565,weekday_oriented
May St & Cullerton St,1764.0,607.0,0.0005686094694106,0.000502814768672,41.855136,-87.654127,2371.0,-6.579470073857588e-05,6.579470073857588e-05,0.8842886223907016,weekday_oriented
May St & Hubbard St,290.0,74.0,9.347888102556004e-05,6.129867031587039e-05,41.89008,-87.65597,364.0,-3.218021070968964e-05,3.218021070968964e-05,0.6557525495684932,weekday_oriented
May St & Taylor St,6000.0,2087.0,0.0019340458143219,0.0017287881749894,41.86941940540373,-87.65523116767652,8087.0,-0.0002052576393324,0.0002052576393324,0.8938714214089931,weekday_oriented
Mayfield Ave & Roosevelt Rd,52.0,19.0,1.6761730390790073e-05,1.573884778380456e-05,41.86569,-87.77176,71.0,-1.0228826069855116e-06,1.0228826069855116e-06,0.9389787592391564,weekday_oriented
McClurg Ct & Erie St,10746.0,2839.0,0.0034638760534505,0.0023517152030642,41.89450300000001,-87.617854,13585.0,-0.0011121608503863,0.0011121608503863,0.6789260030813111,weekday_oriented
McClurg Ct & Ohio St,15303.0,6651.0,0.004932783849428,0.0055094250847412,41.892592119709725,-87.61728912591934,21954.0,0.0005766412353131,-0.0005766412353131,1.1168997337031716,weekend_oriented
McCormick Blvd & Devon Ave,739.0,351.0,0.0002382099761306,0.0002907545037955,41.997197299082565,-87.71105704770642,1090.0,5.254452766489614e-05,-5.254452766489614e-05,1.220579792410897,weekend_oriented
McCormick Place,3866.0,2207.0,0.0012461701863614,0.0018281914241503,41.8513751729,-87.6188346489,6073.0,0.0005820212377889,-0.0005820212377889,1.4670475807487606,weekend_oriented
Meade Ave & Addison St,70.0,31.0,2.2563867833755867e-05,2.567917269989165e-05,41.94595,-87.77888,101.0,3.1153048661357846e-06,-3.1153048661357846e-06,1.138059965123104,weekend_oriented
Meade Ave & Diversey Ave,48.0,25.0,1.5472366514575454e-05,2.0709010241848105e-05,41.93086,-87.77845,73.0,5.2366437272726505e-06,-5.2366437272726505e-06,1.3384295022249932,weekend_oriented
Meade Ave & Fullerton Ave,166.0,96.0,5.3508600862906776e-05,7.952259932869673e-05,41.924751,-87.778272,262.0,2.601399846578995e-05,-2.601399846578995e-05,1.486155718717443,weekend_oriented
Melvina Ave & Giddings Ave,274.0,92.0,8.832142552070154e-05,7.620915769000103e-05,41.96648,-87.78202000000002,366.0,-1.2112267830700513e-05,1.2112267830700513e-05,0.8628630525113742,weekday_oriented
Menard Ave & Lawrence Ave,198.0,95.0,6.382351187262374e-05,7.86942389190228e-05,41.96788,-87.77274,293.0,1.4870727046399062e-05,-1.4870727046399062e-05,1.2329939800570189,weekend_oriented
Menard Ave & Milwaukee Ave,61.0,30.0,1.966279911227297e-05,2.4850812290217725e-05,41.98139,-87.77331,91.0,5.188013177944753e-06,-5.188013177944753e-06,1.263835749558014,weekend_oriented
Merrimac Park,155.0,82.0,4.996285020331656e-05,6.792555359326178e-05,41.95261,-87.78535,237.0,1.7962703389945215e-05,-1.7962703389945215e-05,1.359513994955354,weekend_oriented
Michigan Ave & 105th St,50.0,29.0,1.6117048452682762e-05,2.40224518805438e-05,41.70346,-87.62037,79.0,7.90540342786104e-06,-7.90540342786104e-06,1.490469019935551,weekend_oriented
Michigan Ave & 11th St,466.0,166.0,0.000150210891579,0.0001375078280058,41.86959,-87.623961,632.0,-1.2703063573131924e-05,1.2703063573131924e-05,0.9154323706359108,weekday_oriented
Michigan Ave & 14th St,7268.0,3090.0,0.0023427741630819,0.0025596336658924,41.864059,-87.623727,10358.0,0.0002168595028104,-0.0002168595028104,1.092565221890596,weekend_oriented
Michigan Ave & 18th St,5740.0,2402.0,0.0018502371623679,0.0019897217040367,41.857926,-87.62433600000001,8142.0,0.0001394845416687,-0.0001394845416687,1.0753873444542237,weekend_oriented
Michigan Ave & 8th St,9895.0,6152.0,0.0031895638887859,0.0050960732403139,41.87277296771354,-87.62398098838872,16047.0,0.001906509351528,-0.001906509351528,1.5977333642689302,weekend_oriented
Michigan Ave & Ida B Wells Dr,4459.0,2173.0,0.0014373183810102,0.0018000271702214,41.876203,-87.624464,6632.0,0.0003627087892111,-0.0003627087892111,1.252350865091829,weekend_oriented
Michigan Ave & Jackson Blvd,7903.0,3615.0,0.002547460678431,0.0029945228809712,41.87834559823754,-87.62415080552178,11518.0,0.0004470622025401,-0.0004470622025401,1.1754932002806575,weekend_oriented
Michigan Ave & Lake St,14404.0,4544.0,0.0046429993182488,0.0037640697015583,41.886022,-87.624398,18948.0,-0.0008789296166905,0.0008789296166905,0.8106979202142215,weekday_oriented
Michigan Ave & Madison St,5693.0,2224.0,0.0018350871368224,0.0018422735511148,41.882134,-87.625125,7917.0,7.186414292347995e-06,-7.186414292347995e-06,1.003916113971938,weekend_oriented
Michigan Ave & Oak St,21157.0,13471.0,0.0068197678822681,0.0111588430787174,41.90096039009614,-87.62377663865593,34628.0,0.0043390751964492,-0.0043390751964492,1.6362495960429255,weekend_oriented
Michigan Ave & Pearson St,6057.0,2393.0,0.0019524192495579,0.0019822664603497,41.89766,-87.62351,8450.0,2.984721079171064e-05,-2.984721079171064e-05,1.015287288071545,weekend_oriented
Michigan Ave & Washington St,16265.0,5556.0,0.0052428758616577,0.0046023704361483,41.88398406449815,-87.62468397185215,21821.0,-0.0006405054255093,0.0006405054255093,0.8778332121065946,weekday_oriented
Midway Orange Line,383.0,89.0,0.0001234565911475,7.372407646097926e-05,41.78692,-87.73892,472.0,-4.973251468657071e-05,4.973251468657071e-05,0.597169244723615,weekday_oriented
Mies van der Rohe Way & Chestnut St,10250.0,4165.0,0.0033039949327999,0.0034501211062918,41.8985866514,-87.6219152258,14415.0,0.0001461261734919,-0.0001461261734919,1.0442271045316007,weekend_oriented
Mies van der Rohe Way & Chicago Ave,9251.0,3247.0,0.0029819763047153,0.0026896862502112,41.89694462637082,-87.62175768613815,12498.0,-0.0002922900545041,0.0002922900545041,0.901981127072316,weekday_oriented
Millard Ave & 26th St,150.0,65.0,4.835114535804829e-05,5.384342662880507e-05,41.84453112462163,-87.71592199802399,215.0,5.4922812707567815e-06,-5.4922812707567815e-06,1.1135891950623156,weekend_oriented
Millennium Park,17129.0,10356.0,0.00552137845892,0.0085785004025831,41.8810317,-87.62408432,27485.0,0.003057121943663,-0.003057121943663,1.5536880713250318,weekend_oriented
Milwaukee & Fullerton,44.0,37.0,1.4183002638360833e-05,3.06493351579352e-05,41.92469,-87.7006,81.0,1.6466332519574363e-05,-1.6466332519574363e-05,2.1609087321403155,weekend_oriented
Milwaukee Ave & Agatite Ave,285.0,148.0,9.186717618029176e-05,0.0001225973406317,41.9615,-87.75489,433.0,3.0730164451449026e-05,-3.0730164451449026e-05,1.3345028249079518,weekend_oriented
Milwaukee Ave & Ainslie St,1317.0,383.0,0.0004245230562436,0.0003172620369051,41.96861,-87.76108,1700.0,-0.0001072610193385,0.0001072610193385,0.7473381831700336,weekday_oriented
Milwaukee Ave & Armitage Ave,721.0,425.0,0.0002324078386876,0.0003520531741114,41.91771000000001,-87.68864,1146.0,0.0001196453354237,-0.0001196453354237,1.514805444144547,weekend_oriented
Milwaukee Ave & Cuyler Ave,477.0,196.0,0.0001537566422385,0.000162358640296,41.95446799999999,-87.749594,673.0,8.601998057495571e-06,-8.601998057495571e-06,1.0559451740561123,weekend_oriented
Milwaukee Ave & Fullerton Ave,2463.0,1456.0,0.0007939258067791,0.0012060927564852,41.924690375095686,-87.70058124521562,3919.0,0.000412166949706,-0.000412166949706,1.5191498085046184,weekend_oriented
Milwaukee Ave & Grand Ave,9071.0,3139.0,0.0029239549302857,0.0026002233259664,41.891578,-87.648384,12210.0,-0.0003237316043192,0.0003237316043192,0.8892830083497099,weekday_oriented
Milwaukee Ave & Highland Ave,134.0,133.0,4.319368985318981e-05,0.0001101719344866,41.99636,-87.78674,267.0,6.69782446334421e-05,-6.69782446334421e-05,2.550612930920164,weekend_oriented
Milwaukee Ave & Rockwell St,2574.0,1215.0,0.0008297056543441,0.0010064578977538,41.92032879364165,-87.69308613427661,3789.0,0.0001767522434097,-0.0001767522434097,1.2130298009354086,weekend_oriented
Milwaukee Ave & The 606,5481.0,2613.0,0.001766750851383,0.0021645057504779,41.913754,-87.6826658,8094.0,0.0003977548990948,-0.0003977548990948,1.225133427076078,weekend_oriented
Milwaukee Ave & Wabansia Ave,1404.0,556.0,0.0004525667205513,0.0004605683877787,41.912616,-87.68139430306123,1960.0,8.001667227369865e-06,-8.001667227369865e-06,1.017680596436754,weekend_oriented
Milwaukee Ave & Wabansia Ave*,72.0,24.0,2.3208549771863175e-05,1.988064983217418e-05,41.912616,-87.681391,96.0,-3.3278999396889967e-06,3.3278999396889967e-06,0.8566150583531184,weekday_oriented
Monitor Ave & Division St,42.0,14.0,1.3538320700253522e-05,1.159704573543494e-05,41.90192,-87.77178,56.0,-1.9412749648185826e-06,1.9412749648185826e-06,0.8566194709619196,weekday_oriented
Monticello Ave & Chicago Ave,122.0,42.0,3.932559822454594e-05,3.4791137206304816e-05,41.895733029878045,-87.71760476158536,164.0,-4.534461018241128e-06,4.534461018241128e-06,0.8846973493016003,weekday_oriented
Monticello Ave & Irving Park Rd,1515.0,561.0,0.0004883465681162,0.000464710189827,41.95400483876,-87.7191281797,2076.0,-2.36363782892162e-05,2.36363782892162e-05,0.9515992710265984,weekday_oriented
Monticello Ave & Lawrence Ave,667.0,283.0,0.0002150014263587,0.0002344259959377,41.96834806534399,-87.71898711572858,950.0,1.942456957893248e-05,-1.942456957893248e-05,1.09034581566311,weekend_oriented
Montrose Harbor,10026.0,7717.0,0.0032317905557319,0.0063924572814536,41.963982,-87.638181,17743.0,0.0031606667257217,-0.0031606667257217,1.977992135698209,weekend_oriented
Morgan Ave & 14th Pl,3432.0,892.0,0.0011062742057921,0.0007388974854291,41.86237799999999,-87.651062,4324.0,-0.000367376720363,0.000367376720363,0.6679156158978132,weekday_oriented
Morgan St & 18th St,3619.0,1461.0,0.0011665519670051,0.0012102345585336,41.858086,-87.651073,5080.0,4.368259152842473e-05,-4.368259152842473e-05,1.0374458706667804,weekend_oriented
Morgan St & 31st St,2463.0,979.0,0.0007939258067791,0.0008109648410707,41.8378,-87.65114,3442.0,1.7039034291618858e-05,-1.7039034291618858e-05,1.0214617193249134,weekend_oriented
Morgan St & Hubbard St,1192.0,349.0,0.0003842304351119,0.0002890977829761,41.89012,-87.65251000000002,1541.0,-9.513265213575756e-05,9.513265213575756e-05,0.7524079410419976,weekday_oriented
